GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,NAME_E,AKGVE001,NAME_M,AKGVM001
"G2901230","2014-2018",,,"Missouri","29","Madison County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Missouri",0.4373,"Madison County, Missouri",0.0338
"G2901250","2014-2018",,,"Missouri","29","Maries County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,"Maries County, Missouri",0.4332,"Maries County, Missouri",0.0290
"G2901270","2014-2018",,,"Missouri","29","Marion County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Missouri",0.4258,"Marion County, Missouri",0.0154
"G2901290","2014-2018",,,"Missouri","29","Mercer County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, Missouri",0.4085,"Mercer County, Missouri",0.0301
"G2901310","2014-2018",,,"Missouri","29","Miller County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,"Miller County, Missouri",0.4493,"Miller County, Missouri",0.0238
"G2901330","2014-2018",,,"Missouri","29","Mississippi County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mississippi County, Missouri",0.4931,"Mississippi County, Missouri",0.0347
"G2901350","2014-2018",,,"Missouri","29","Moniteau County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,"Moniteau County, Missouri",0.4033,"Moniteau County, Missouri",0.0231
"G2901370","2014-2018",,,"Missouri","29","Monroe County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Missouri",0.4133,"Monroe County, Missouri",0.0380
"G2901390","2014-2018",,,"Missouri","29","Montgomery County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Missouri",0.3981,"Montgomery County, Missouri",0.0175
"G2901410","2014-2018",,,"Missouri","29","Morgan County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Missouri",0.4666,"Morgan County, Missouri",0.0385
"G2901430","2014-2018",,,"Missouri","29","New Madrid County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,"New Madrid County, Missouri",0.4543,"New Madrid County, Missouri",0.0205
"G2901450","2014-2018",,,"Missouri","29","Newton County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,"Newton County, Missouri",0.4631,"Newton County, Missouri",0.0259
"G2901470","2014-2018",,,"Missouri","29","Nodaway County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nodaway County, Missouri",0.4591,"Nodaway County, Missouri",0.0238
"G2901490","2014-2018",,,"Missouri","29","Oregon County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,"Oregon County, Missouri",0.4448,"Oregon County, Missouri",0.0263
"G2901510","2014-2018",,,"Missouri","29","Osage County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,"Osage County, Missouri",0.3756,"Osage County, Missouri",0.0214
"G2901530","2014-2018",,,"Missouri","29","Ozark County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ozark County, Missouri",0.4518,"Ozark County, Missouri",0.0321
"G2901550","2014-2018",,,"Missouri","29","Pemiscot County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pemiscot County, Missouri",0.4895,"Pemiscot County, Missouri",0.0342
"G2901570","2014-2018",,,"Missouri","29","Perry County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Missouri",0.3754,"Perry County, Missouri",0.0152
"G2901590","2014-2018",,,"Missouri","29","Pettis County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pettis County, Missouri",0.4351,"Pettis County, Missouri",0.0175
"G2901610","2014-2018",,,"Missouri","29","Phelps County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,"Phelps County, Missouri",0.4832,"Phelps County, Missouri",0.0162
"G2901630","2014-2018",,,"Missouri","29","Pike County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pike County, Missouri",0.4245,"Pike County, Missouri",0.0320
"G2901650","2014-2018",,,"Missouri","29","Platte County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,"Platte County, Missouri",0.4291,"Platte County, Missouri",0.0157
"G2901670","2014-2018",,,"Missouri","29","Polk County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Missouri",0.4293,"Polk County, Missouri",0.0211
"G2901690","2014-2018",,,"Missouri","29","Pulaski County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulaski County, Missouri",0.3836,"Pulaski County, Missouri",0.0216
"G2901710","2014-2018",,,"Missouri","29","Putnam County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, Missouri",0.4490,"Putnam County, Missouri",0.0444
"G2901730","2014-2018",,,"Missouri","29","Ralls County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ralls County, Missouri",0.3961,"Ralls County, Missouri",0.0417
"G2901750","2014-2018",,,"Missouri","29","Randolph County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,"Randolph County, Missouri",0.4243,"Randolph County, Missouri",0.0182
"G2901770","2014-2018",,,"Missouri","29","Ray County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ray County, Missouri",0.4056,"Ray County, Missouri",0.0166
"G2901790","2014-2018",,,"Missouri","29","Reynolds County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,"Reynolds County, Missouri",0.4368,"Reynolds County, Missouri",0.0297
"G2901810","2014-2018",,,"Missouri","29","Ripley County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ripley County, Missouri",0.4270,"Ripley County, Missouri",0.0281
"G2901830","2014-2018",,,"Missouri","29","St. Charles County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Charles County, Missouri",0.3975,"St. Charles County, Missouri",0.0070
"G2901850","2014-2018",,,"Missouri","29","St. Clair County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Clair County, Missouri",0.4333,"St. Clair County, Missouri",0.0226
"G2901860","2014-2018",,,"Missouri","29","Ste. Genevieve County","186",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ste. Genevieve County, Missouri",0.3986,"Ste. Genevieve County, Missouri",0.0229
"G2901870","2014-2018",,,"Missouri","29","St. Francois County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Francois County, Missouri",0.4278,"St. Francois County, Missouri",0.0164
"G2901890","2014-2018",,,"Missouri","29","St. Louis County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Louis County, Missouri",0.4904,"St. Louis County, Missouri",0.0043
"G2901950","2014-2018",,,"Missouri","29","Saline County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,"Saline County, Missouri",0.4354,"Saline County, Missouri",0.0251
"G2901970","2014-2018",,,"Missouri","29","Schuyler County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,"Schuyler County, Missouri",0.4490,"Schuyler County, Missouri",0.0360
"G2901990","2014-2018",,,"Missouri","29","Scotland County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,"Scotland County, Missouri",0.4938,"Scotland County, Missouri",0.0490
"G2902010","2014-2018",,,"Missouri","29","Scott County","201",,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Missouri",0.4682,"Scott County, Missouri",0.0247
"G2902030","2014-2018",,,"Missouri","29","Shannon County","203",,,,,,,,,,,,,,,,,,,,,,,,,,,"Shannon County, Missouri",0.4501,"Shannon County, Missouri",0.0253
"G2902050","2014-2018",,,"Missouri","29","Shelby County","205",,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Missouri",0.4211,"Shelby County, Missouri",0.0235
"G2902070","2014-2018",,,"Missouri","29","Stoddard County","207",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stoddard County, Missouri",0.4309,"Stoddard County, Missouri",0.0198
"G2902090","2014-2018",,,"Missouri","29","Stone County","209",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stone County, Missouri",0.4607,"Stone County, Missouri",0.0304
"G2902110","2014-2018",,,"Missouri","29","Sullivan County","211",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, Missouri",0.4110,"Sullivan County, Missouri",0.0412
"G2902130","2014-2018",,,"Missouri","29","Taney County","213",,,,,,,,,,,,,,,,,,,,,,,,,,,"Taney County, Missouri",0.4165,"Taney County, Missouri",0.0156
"G2902150","2014-2018",,,"Missouri","29","Texas County","215",,,,,,,,,,,,,,,,,,,,,,,,,,,"Texas County, Missouri",0.4640,"Texas County, Missouri",0.0316
"G2902170","2014-2018",,,"Missouri","29","Vernon County","217",,,,,,,,,,,,,,,,,,,,,,,,,,,"Vernon County, Missouri",0.4589,"Vernon County, Missouri",0.0599
"G2902190","2014-2018",,,"Missouri","29","Warren County","219",,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Missouri",0.4258,"Warren County, Missouri",0.0220
"G2902210","2014-2018",,,"Missouri","29","Washington County","221",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Missouri",0.4280,"Washington County, Missouri",0.0228
"G2902230","2014-2018",,,"Missouri","29","Wayne County","223",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Missouri",0.4427,"Wayne County, Missouri",0.0336
"G2902250","2014-2018",,,"Missouri","29","Webster County","225",,,,,,,,,,,,,,,,,,,,,,,,,,,"Webster County, Missouri",0.4132,"Webster County, Missouri",0.0217
"G2902270","2014-2018",,,"Missouri","29","Worth County","227",,,,,,,,,,,,,,,,,,,,,,,,,,,"Worth County, Missouri",0.3880,"Worth County, Missouri",0.0253
"G2902290","2014-2018",,,"Missouri","29","Wright County","229",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wright County, Missouri",0.4908,"Wright County, Missouri",0.0305
"G2905100","2014-2018",,,"Missouri","29","St. Louis city","510",,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Louis city, Missouri",0.5081,"St. Louis city, Missouri",0.0066
"G3000010","2014-2018",,,"Montana","30","Beaverhead County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Beaverhead County, Montana",0.4963,"Beaverhead County, Montana",0.0392
"G3000030","2014-2018",,,"Montana","30","Big Horn County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Big Horn County, Montana",0.4254,"Big Horn County, Montana",0.0213
"G3000050","2014-2018",,,"Montana","30","Blaine County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Blaine County, Montana",0.4288,"Blaine County, Montana",0.0217
"G3000070","2014-2018",,,"Montana","30","Broadwater County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Broadwater County, Montana",0.4320,"Broadwater County, Montana",0.0627
"G3000090","2014-2018",,,"Montana","30","Carbon County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carbon County, Montana",0.4125,"Carbon County, Montana",0.0189
"G3000110","2014-2018",,,"Montana","30","Carter County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carter County, Montana",0.5126,"Carter County, Montana",0.0422
"G3000130","2014-2018",,,"Montana","30","Cascade County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cascade County, Montana",0.4691,"Cascade County, Montana",0.0201
"G3000150","2014-2018",,,"Montana","30","Chouteau County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chouteau County, Montana",0.4350,"Chouteau County, Montana",0.0266
"G3000170","2014-2018",,,"Montana","30","Custer County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Custer County, Montana",0.4275,"Custer County, Montana",0.0246
"G3000190","2014-2018",,,"Montana","30","Daniels County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Daniels County, Montana",0.4329,"Daniels County, Montana",0.0583
"G3000210","2014-2018",,,"Montana","30","Dawson County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dawson County, Montana",0.4189,"Dawson County, Montana",0.0368
"G3000230","2014-2018",,,"Montana","30","Deer Lodge County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Deer Lodge County, Montana",0.4577,"Deer Lodge County, Montana",0.0323
"G3000250","2014-2018",,,"Montana","30","Fallon County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fallon County, Montana",0.4237,"Fallon County, Montana",0.0346
"G3000270","2014-2018",,,"Montana","30","Fergus County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fergus County, Montana",0.4311,"Fergus County, Montana",0.0354
"G3000290","2014-2018",,,"Montana","30","Flathead County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Flathead County, Montana",0.4546,"Flathead County, Montana",0.0166
"G3000310","2014-2018",,,"Montana","30","Gallatin County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gallatin County, Montana",0.4626,"Gallatin County, Montana",0.0108
"G3000330","2014-2018",,,"Montana","30","Garfield County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Garfield County, Montana",0.4657,"Garfield County, Montana",0.0488
"G3000350","2014-2018",,,"Montana","30","Glacier County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Glacier County, Montana",0.5209,"Glacier County, Montana",0.0190
"G3000370","2014-2018",,,"Montana","30","Golden Valley County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Golden Valley County, Montana",0.4489,"Golden Valley County, Montana",0.0655
"G3000390","2014-2018",,,"Montana","30","Granite County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Granite County, Montana",0.4779,"Granite County, Montana",0.0517
"G3000410","2014-2018",,,"Montana","30","Hill County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hill County, Montana",0.4324,"Hill County, Montana",0.0190
"G3000430","2014-2018",,,"Montana","30","Jefferson County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Montana",0.4061,"Jefferson County, Montana",0.0183
"G3000450","2014-2018",,,"Montana","30","Judith Basin County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Judith Basin County, Montana",0.4585,"Judith Basin County, Montana",0.0347
"G3000470","2014-2018",,,"Montana","30","Lake County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake County, Montana",0.4680,"Lake County, Montana",0.0197
"G3000490","2014-2018",,,"Montana","30","Lewis and Clark County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis and Clark County, Montana",0.4103,"Lewis and Clark County, Montana",0.0176
"G3000510","2014-2018",,,"Montana","30","Liberty County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Liberty County, Montana",0.5684,"Liberty County, Montana",0.1051
"G3000530","2014-2018",,,"Montana","30","Lincoln County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Montana",0.4779,"Lincoln County, Montana",0.0327
"G3000550","2014-2018",,,"Montana","30","McCone County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,"McCone County, Montana",0.4000,"McCone County, Montana",0.0447
"G3000570","2014-2018",,,"Montana","30","Madison County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Montana",0.4432,"Madison County, Montana",0.0290
"G3000590","2014-2018",,,"Montana","30","Meagher County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Meagher County, Montana",0.4024,"Meagher County, Montana",0.0310
"G3000610","2014-2018",,,"Montana","30","Mineral County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mineral County, Montana",0.4565,"Mineral County, Montana",0.0627
"G3000630","2014-2018",,,"Montana","30","Missoula County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,"Missoula County, Montana",0.4767,"Missoula County, Montana",0.0128
"G3000650","2014-2018",,,"Montana","30","Musselshell County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Musselshell County, Montana",0.4199,"Musselshell County, Montana",0.0347
"G3000670","2014-2018",,,"Montana","30","Park County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Park County, Montana",0.4446,"Park County, Montana",0.0229
"G3000690","2014-2018",,,"Montana","30","Petroleum County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Petroleum County, Montana",0.4212,"Petroleum County, Montana",0.0591
"G3000710","2014-2018",,,"Montana","30","Phillips County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Phillips County, Montana",0.4175,"Phillips County, Montana",0.0320
"G3000730","2014-2018",,,"Montana","30","Pondera County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pondera County, Montana",0.4544,"Pondera County, Montana",0.0331
"G3000750","2014-2018",,,"Montana","30","Powder River County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Powder River County, Montana",0.3945,"Powder River County, Montana",0.0281
"G3000770","2014-2018",,,"Montana","30","Powell County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Powell County, Montana",0.4138,"Powell County, Montana",0.0346
"G3000790","2014-2018",,,"Montana","30","Prairie County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Prairie County, Montana",0.4494,"Prairie County, Montana",0.0622
"G3000810","2014-2018",,,"Montana","30","Ravalli County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ravalli County, Montana",0.4613,"Ravalli County, Montana",0.0249
"G3000830","2014-2018",,,"Montana","30","Richland County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Richland County, Montana",0.3919,"Richland County, Montana",0.0223
"G3000850","2014-2018",,,"Montana","30","Roosevelt County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Roosevelt County, Montana",0.4791,"Roosevelt County, Montana",0.0182
"G3000870","2014-2018",,,"Montana","30","Rosebud County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rosebud County, Montana",0.4289,"Rosebud County, Montana",0.0230
"G3000890","2014-2018",,,"Montana","30","Sanders County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sanders County, Montana",0.4663,"Sanders County, Montana",0.0330
"G3000910","2014-2018",,,"Montana","30","Sheridan County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheridan County, Montana",0.4513,"Sheridan County, Montana",0.0415
"G3000930","2014-2018",,,"Montana","30","Silver Bow County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silver Bow County, Montana",0.4806,"Silver Bow County, Montana",0.0186
"G3000950","2014-2018",,,"Montana","30","Stillwater County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stillwater County, Montana",0.3948,"Stillwater County, Montana",0.0225
"G3000970","2014-2018",,,"Montana","30","Sweet Grass County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sweet Grass County, Montana",0.4258,"Sweet Grass County, Montana",0.0301
"G3000990","2014-2018",,,"Montana","30","Teton County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Teton County, Montana",0.4289,"Teton County, Montana",0.0286
"G3001010","2014-2018",,,"Montana","30","Toole County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Toole County, Montana",0.4844,"Toole County, Montana",0.0741
"G3001030","2014-2018",,,"Montana","30","Treasure County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Treasure County, Montana",0.4012,"Treasure County, Montana",0.0518
"G3001050","2014-2018",,,"Montana","30","Valley County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Valley County, Montana",0.4090,"Valley County, Montana",0.0235
"G3001070","2014-2018",,,"Montana","30","Wheatland County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wheatland County, Montana",0.4120,"Wheatland County, Montana",0.0432
"G3001090","2014-2018",,,"Montana","30","Wibaux County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wibaux County, Montana",0.3573,"Wibaux County, Montana",0.0388
"G3001110","2014-2018",,,"Montana","30","Yellowstone County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"Yellowstone County, Montana",0.4586,"Yellowstone County, Montana",0.0121
"G3100010","2014-2018",,,"Nebraska","31","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Nebraska",0.4607,"Adams County, Nebraska",0.0226
"G3100030","2014-2018",,,"Nebraska","31","Antelope County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Antelope County, Nebraska",0.4315,"Antelope County, Nebraska",0.0270
"G3100050","2014-2018",,,"Nebraska","31","Arthur County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Arthur County, Nebraska",0.4665,"Arthur County, Nebraska",0.0823
"G3100070","2014-2018",,,"Nebraska","31","Banner County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Banner County, Nebraska",0.5146,"Banner County, Nebraska",0.0678
"G3100090","2014-2018",,,"Nebraska","31","Blaine County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Blaine County, Nebraska",0.3731,"Blaine County, Nebraska",0.0515
"G3100110","2014-2018",,,"Nebraska","31","Boone County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, Nebraska",0.4191,"Boone County, Nebraska",0.0250
"G3100130","2014-2018",,,"Nebraska","31","Box Butte County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Box Butte County, Nebraska",0.3908,"Box Butte County, Nebraska",0.0282
"G3100150","2014-2018",,,"Nebraska","31","Boyd County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boyd County, Nebraska",0.4468,"Boyd County, Nebraska",0.0382
"G3100170","2014-2018",,,"Nebraska","31","Brown County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Nebraska",0.4766,"Brown County, Nebraska",0.0676
"G3100190","2014-2018",,,"Nebraska","31","Buffalo County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Buffalo County, Nebraska",0.4498,"Buffalo County, Nebraska",0.0229
"G3100210","2014-2018",,,"Nebraska","31","Burt County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Burt County, Nebraska",0.4300,"Burt County, Nebraska",0.0241
"G3100230","2014-2018",,,"Nebraska","31","Butler County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Nebraska",0.3874,"Butler County, Nebraska",0.0188
"G3100250","2014-2018",,,"Nebraska","31","Cass County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, Nebraska",0.3927,"Cass County, Nebraska",0.0141
"G3100270","2014-2018",,,"Nebraska","31","Cedar County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cedar County, Nebraska",0.4171,"Cedar County, Nebraska",0.0256
"G3100290","2014-2018",,,"Nebraska","31","Chase County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chase County, Nebraska",0.3820,"Chase County, Nebraska",0.0398
"G3100310","2014-2018",,,"Nebraska","31","Cherry County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherry County, Nebraska",0.4118,"Cherry County, Nebraska",0.0411
"G3100330","2014-2018",,,"Nebraska","31","Cheyenne County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheyenne County, Nebraska",0.4309,"Cheyenne County, Nebraska",0.0208
"G3100350","2014-2018",,,"Nebraska","31","Clay County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Nebraska",0.3962,"Clay County, Nebraska",0.0252
"G3100370","2014-2018",,,"Nebraska","31","Colfax County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Colfax County, Nebraska",0.3744,"Colfax County, Nebraska",0.0228
"G3100390","2014-2018",,,"Nebraska","31","Cuming County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cuming County, Nebraska",0.4142,"Cuming County, Nebraska",0.0302
"G3100410","2014-2018",,,"Nebraska","31","Custer County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Custer County, Nebraska",0.5024,"Custer County, Nebraska",0.0636
"G3100430","2014-2018",,,"Nebraska","31","Dakota County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dakota County, Nebraska",0.4173,"Dakota County, Nebraska",0.0280
"G3100450","2014-2018",,,"Nebraska","31","Dawes County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dawes County, Nebraska",0.4053,"Dawes County, Nebraska",0.0359
